4.5626826,-2.821267,-0.012550097,-4.7819123,-4.5848083,1.8636625,0.5591439,0.509285,-2.5181901,-15.462038,-0.3004201,-2.9166734,-3.1333702,-10.163118,-8.95414,-4.087462,-5.418566,-11.546143,-13.167105,7.60046
3.505924,3.345973,-6.3169203,-12.928909,-11.516384,-3.3401165,-4.429064,7.914242,6.946755,-7.872893,0.8573243,-13.226528,-7.338648,5.0854893,3.2044666,-9.583634,-8.472212,-10.987277,-6.0271926,-10.226548
-3.3191955,-2.2465508,-0.7726986,-0.23229417,0.67922676,1.5662836,0.4312535,-1.924545,-1.8238664,-3.4106934,-0.75521904,-10.837019,-3.4995556,-2.97966,-9.902092,-3.894107,-9.197646,-4.9231462,-10.511668,-11.655337
-6.3959837,-0.42932546,-3.2869985,-7.561691,-0.7366123,-5.848148,4.295427,-8.0944195,-2.9144132,-8.544276,-2.981797,8.386766,-6.5290327,1.7007542,-8.744893,-0.8322557,11.69358,-1.7096128,-5.750825,0.33798373
-4.190263,0.874537,-3.3528233,6.33923,-5.1215,-1.3841382,6.5337114,-0.89860916,3.8780646,-3.6329281,-4.986806,5.095263,-2.89216,7.9748206,-9.118109,-4.4493847,10.177058,-1.1245667,-1.9527538,-6.150505
0.78410196,-2.1992161,4.4474225,1.3346179,-0.720132,-2.8044927,0.67532605,-2.5152543,-0.87822384,-2.1446762,-4.479163,-10.904828,-5.4538407,-4.7632976,-1.454214,-1.0199051,-3.494964,-1.5735472,-8.160298,-9.758614
-4.404655,-0.5291139,-1.071309,-1.5505053,-0.27808082,11.192323,-1.6577842,0.6166727,-8.021721,-7.813807,-4.0030727,-1.8057482,-1.0063864,-3.7563372,-3.2069092,-8.793107,-4.442168,-6.4793043,-7.992806,-11.684621
-1.4178517,0.84368587,-0.77058506,-0.8387927,0.54306054,-0.711373,-0.8211722,0.22237752,11.739795,7.3612175,-4.602676,-8.001731,-3.1911461,-5.083585,-9.84432,-1.573732,-3.223079,4.180121,-1.5696449,-10.09292
-0.302523,1.5746572,1.1229602,1.469308,-2.627774,-3.4474936,3.637398,-1.5339518,-2.5276046,5.2233624,3.4616702,0.62452495,-2.323578,-2.7104044,8.847289,2.8092275,3.892953,-2.141723,-4.1653557,3.6788812
-0.2223074,-4.5166693,-12.156412,-15.799377,-12.477603,-20.991364,-10.537075,-10.441749,-7.659897,-11.755473,-12.404469,2.2898657,-5.8590083,1.8923398,-10.778754,5.400591,-1.8617722,5.0489383,-6.629861,-0.37104654
